order_id,order_date,month_num,month_name,quarter,region,store_id,customer_id,category,sub_category,sku,quantity,unit_price,unit_cost,discount_pct,revenue,cogs,profit,payment_method,sales_channel
ORD-130725,2023-02-19,2,February,Q1,West,STR-WE-03,CUST-66956,Furniture,Sofa,SKU-SOF-001,3,48338.65,23517.2,0,145015.95,70551.6,74464.35,UPI,App
ORD-130726,2023-04-30,4,April,Q2,West,STR-WE-07,CUST-89320,Electronics,Laptop,SKU-LAP-002,2,16907.74,16221.69,5,32124.71,32443.38,-318.67,UPI,App
ORD-130727,2023-12-28,12,December,Q4,North,STR-NO-02,CUST-26740,Furniture,Bed,SKU-BED-002,20,43700.88,28354.84,0,874017.6,567096.8,306920.8,EMI,Online
ORD-130728,2023-02-26,2,February,Q1,West,STR-WE-07,CUST-17335,Electronics,Mobile,SKU-MOB-003,9,47309.07,44942.33,0,425781.63,404480.97,21300.66,EMI,Online
ORD-130729,2023-07-07,7,July,Q3,West,STR-WE-01,CUST-25219,Beauty,Makeup,SKU-MKP-001,6,2355.92,1842.21,10,12721.97,11053.26,1668.71,Debit Card,In-Store
ORD-130730,2023-09-30,9,September,Q3,Central,STR-CE-07,CUST-44505,Sports,Football,SKU-FOT-002,19,4155.68,3012.58,0,78957.92,57239.02,21718.9,Cash,Online
ORD-130731,2023-07-30,7,July,Q3,East,STR-EA-10,CUST-51781,Electronics,Mobile,SKU-MOB-002,18,17202.27,12566.87,20,247712.69,226203.66,21509.03,Cash,In-Store
ORD-130732,2023-05-22,5,May,Q2,East,STR-EA-03,CUST-57743,Beauty,Makeup,SKU-MKP-001,19,1104.7,793.95,20,16791.44,15085.05,1706.39,UPI,App
ORD-130733,2023-08-31,8,August,Q3,West,STR-WE-01,CUST-54173,Groceries,Staples,SKU-STP-002,8,445.64,320.3,0,3565.12,2562.4,1002.72,Credit Card,Online
ORD-130734,2023-06-23,6,June,Q2,North,STR-NO-08,CUST-73237,Clothing,Women Wear,SKU-WMW-002,15,3002.06,2130.97,5,42779.35,31964.55,10814.8,Debit Card,In-Store
ORD-130735,2023-05-11,5,May,Q2,Central,STR-CE-04,CUST-51596,Sports,Swimming,SKU-SWM-001,13,859.57,446.93,15,9498.25,5810.09,3688.16,Credit Card,Online
ORD-130736,2023-08-18,8,August,Q3,East,STR-EA-04,CUST-16812,Groceries,Dairy,SKU-DAI-002,6,415.39,308.94,10,2243.11,1853.64,389.47,Cash,Online
ORD-130737,2023-07-23,7,July,Q3,East,STR-EA-05,CUST-14135,Furniture,Sofa,SKU-SOF-002,3,25633.52,19742.11,10,69210.5,59226.33,9984.17,EMI,Online
ORD-130738,2023-01-14,1,January,Q1,North,STR-NO-08,CUST-53882,Electronics,Mobile,SKU-MOB-002,13,19712.67,12274.76,0,256264.71,159571.88,96692.83,Credit Card,In-Store
ORD-130739,2023-10-30,10,October,Q4,East,STR-EA-06,CUST-79772,Groceries,Snacks,SKU-SNK-003,3,56.5,25.75,0,169.5,77.25,92.25,Cash,In-Store
ORD-130740,2023-01-08,1,January,Q1,East,STR-EA-04,CUST-69077,Furniture,Bed,SKU-BED-002,17,25853.92,14329.74,20,351613.31,243605.58,108007.73,UPI,In-Store
ORD-130741,2023-06-16,6,June,Q2,Central,STR-CE-09,CUST-60845,Groceries,Beverages,SKU-BEV-001,18,367.49,241.28,0,6614.82,4343.04,2271.78,Credit Card,App
ORD-130742,2023-11-14,11,November,Q4,Central,STR-CE-07,CUST-71527,Furniture,Table,SKU-TBL-002,10,27182.14,17116.55,20,217457.12,171165.5,46291.62,UPI,Online
ORD-130743,2023-05-26,5,May,Q2,East,STR-EA-09,CUST-17543,Groceries,Beverages,SKU-BEV-002,17,143.93,103.22,20,1957.45,1754.74,202.71,Debit Card,App
ORD-130744,2023-01-05,1,January,Q1,East,STR-EA-03,CUST-69212,Electronics,Mobile,SKU-MOB-001,8,13297.3,6620.91,20,85102.72,52967.28,32135.44,EMI,Online
ORD-130745,2023-08-04,8,August,Q3,East,STR-EA-01,CUST-72993,Furniture,Table,SKU-TBL-001,5,34004.53,22608.14,0,170022.65,113040.7,56981.95,Debit Card,Online
ORD-130746,2023-06-03,6,June,Q2,North,STR-NO-07,CUST-73889,Electronics,Camera,SKU-CAM-002,19,66484.66,45581.63,15,1073727.26,866050.97,207676.29,Cash,Online
ORD-130747,2023-12-25,12,December,Q4,North,STR-NO-07,CUST-70608,Furniture,Wardrobe,SKU-WRD-001,10,33423.93,17482.7,0,334239.3,174827.0,159412.3,Debit Card,App
ORD-130748,2023-07-18,7,July,Q3,East,STR-EA-04,CUST-91177,Clothing,Men Wear,SKU-MNW-003,19,3062.2,2357.83,20,46545.44,44798.77,1746.67,Cash,App
ORD-130749,2023-02-14,2,February,Q1,North,STR-NO-03,CUST-60198,Clothing,Kids Wear,SKU-KDW-001,3,2770.3,1789.21,15,7064.27,5367.63,1696.64,Cash,Online
ORD-130750,2023-06-04,6,June,Q2,Central,STR-CE-08,CUST-57979,Beauty,Personal Care,SKU-PRC-002,16,905.48,615.93,0,14487.68,9854.88,4632.8,Debit Card,App
ORD-130751,2023-07-08,7,July,Q3,North,STR-NO-05,CUST-13283,Sports,Fitness,SKU-FIT-001,6,1436.11,1085.94,0,8616.66,6515.64,2101.02,UPI,In-Store
ORD-130752,2023-03-20,3,March,Q1,North,STR-NO-01,CUST-74489,Electronics,Laptop,SKU-LAP-002,5,24267.32,22159.45,0,121336.6,110797.25,10539.35,Debit Card,In-Store
ORD-130753,2023-11-17,11,November,Q4,North,STR-NO-03,CUST-66489,Beauty,Haircare,SKU-HRC-001,14,246.43,163.05,10,3105.02,2282.7,822.32,UPI,Online
ORD-130754,2023-02-05,2,February,Q1,North,STR-NO-04,CUST-35204,Sports,Football,SKU-FOT-002,7,4068.79,2189.18,0,28481.53,15324.26,13157.27,Cash,Online
ORD-130755,2023-09-11,9,September,Q3,South,STR-SO-10,CUST-78411,Furniture,Table,SKU-TBL-001,4,6509.2,5186.04,5,24734.96,20744.16,3990.8,Credit Card,App
ORD-130756,2023-03-20,3,March,Q1,North,STR-NO-10,CUST-58779,Clothing,Accessories,SKU-ACC-001,11,2299.18,1077.36,5,24026.43,11850.96,12175.47,Credit Card,In-Store
ORD-130757,2023-10-15,10,October,Q4,North,STR-NO-01,CUST-49057,Groceries,Beverages,SKU-BEV-001,16,276.55,150.98,10,3982.32,2415.68,1566.64,UPI,Online
ORD-130758,2023-01-12,1,January,Q1,East,STR-EA-03,CUST-53229,Groceries,Dairy,SKU-DAI-002,13,260.53,142.66,5,3217.55,1854.58,1362.97,Credit Card,In-Store
ORD-130759,2023-01-25,1,January,Q1,East,STR-EA-03,CUST-78229,Sports,Swimming,SKU-SWM-002,2,5527.29,2659.42,10,9949.12,5318.84,4630.28,UPI,In-Store
ORD-130760,2023-05-11,5,May,Q2,South,STR-SO-05,CUST-73820,Clothing,Footwear,SKU-FTW-001,17,3265.57,1667.33,5,52738.96,28344.61,24394.35,Credit Card,Online
ORD-130761,2023-06-22,6,June,Q2,East,STR-EA-09,CUST-23907,Beauty,Skincare,SKU-SKN-002,4,2684.68,1723.39,20,8590.98,6893.56,1697.42,UPI,Online
ORD-130762,2023-03-23,3,March,Q1,Central,STR-CE-10,CUST-87107,Groceries,Dairy,SKU-DAI-001,19,114.87,65.7,0,2182.53,1248.3,934.23,Cash,In-Store
ORD-130763,2023-03-27,3,March,Q1,East,STR-EA-06,CUST-20313,Sports,Swimming,SKU-SWM-002,18,717.0,468.45,5,12260.7,8432.1,3828.6,Debit Card,In-Store
ORD-130764,2023-04-24,4,April,Q2,East,STR-EA-08,CUST-65708,Clothing,Men Wear,SKU-MNW-003,20,2049.55,1362.13,5,38941.45,27242.6,11698.85,UPI,In-Store
ORD-130765,2023-12-31,12,December,Q4,South,STR-SO-05,CUST-54209,Clothing,Kids Wear,SKU-KDW-001,4,1022.38,629.0,10,3680.57,2516.0,1164.57,Cash,App
ORD-130766,2023-08-01,8,August,Q3,Central,STR-CE-04,CUST-79039,Electronics,Laptop,SKU-LAP-002,20,78748.99,72473.55,20,1259983.84,1449471.0,-189487.16,Cash,In-Store
ORD-130767,2023-07-26,7,July,Q3,North,STR-NO-03,CUST-10331,Beauty,Perfume,SKU-PRF-002,20,1157.2,877.11,0,23144.0,17542.2,5601.8,UPI,In-Store
ORD-130768,2023-06-03,6,June,Q2,Central,STR-CE-10,CUST-69598,Beauty,Personal Care,SKU-PRC-002,10,880.68,426.31,0,8806.8,4263.1,4543.7,EMI,Online
ORD-130769,2023-09-14,9,September,Q3,North,STR-NO-08,CUST-18663,Clothing,Footwear,SKU-FTW-003,6,2049.66,1447.82,10,11068.16,8686.92,2381.24,Debit Card,In-Store
ORD-130770,2023-01-15,1,January,Q1,North,STR-NO-01,CUST-51103,Beauty,Perfume,SKU-PRF-002,15,2145.51,1216.59,0,32182.65,18248.85,13933.8,UPI,Online
ORD-130771,2023-08-02,8,August,Q3,North,STR-NO-06,CUST-69671,Electronics,Headphones,SKU-HDP-003,10,35864.75,25710.4,0,358647.5,257104.0,101543.5,Cash,In-Store
ORD-130772,2023-07-14,7,July,Q3,South,STR-SO-04,CUST-37703,Furniture,Bed,SKU-BED-001,19,34048.14,24134.1,15,549877.46,458547.9,91329.56,UPI,App
ORD-130773,2023-05-05,5,May,Q2,West,STR-WE-10,CUST-82359,Sports,Football,SKU-FOT-002,3,6988.66,3721.48,15,17821.08,11164.44,6656.64,Credit Card,Online
ORD-130774,2023-11-30,11,November,Q4,West,STR-WE-04,CUST-17407,Beauty,Personal Care,SKU-PRC-001,12,1255.95,731.15,15,12810.69,8773.8,4036.89,EMI,In-Store
ORD-130775,2023-06-25,6,June,Q2,West,STR-WE-03,CUST-57815,Groceries,Fresh Produce,SKU-FRP-002,7,128.55,82.65,15,764.87,578.55,186.32,UPI,App
ORD-130776,2023-09-28,9,September,Q3,South,STR-SO-06,CUST-50396,Sports,Swimming,SKU-SWM-002,4,2702.02,2109.96,5,10267.68,8439.84,1827.84,UPI,In-Store
ORD-130777,2023-07-11,7,July,Q3,North,STR-NO-08,CUST-79550,Furniture,Wardrobe,SKU-WRD-001,11,43667.49,33411.63,5,456325.27,367527.93,88797.34,UPI,In-Store
ORD-130778,2023-12-31,12,December,Q4,West,STR-WE-07,CUST-35661,Electronics,Camera,SKU-CAM-001,5,8350.37,5219.94,0,41751.85,26099.7,15652.15,Cash,Online
ORD-130779,2023-10-23,10,October,Q4,East,STR-EA-07,CUST-57226,Sports,Cricket,SKU-CRI-002,20,2282.8,1102.53,20,36524.8,22050.6,14474.2,Debit Card,Online
ORD-130780,2023-07-14,7,July,Q3,North,STR-NO-02,CUST-78686,Electronics,Laptop,SKU-LAP-001,3,52154.28,38956.93,0,156462.84,116870.79,39592.05,Cash,Online
ORD-130781,2023-07-23,7,July,Q3,South,STR-SO-04,CUST-31436,Sports,Swimming,SKU-SWM-001,9,4615.3,3381.76,5,39460.82,30435.84,9024.98,Debit Card,In-Store
ORD-130782,2023-04-22,4,April,Q2,Central,STR-CE-01,CUST-32015,Furniture,Sofa,SKU-SOF-001,14,24510.98,15490.31,15,291680.66,216864.34,74816.32,Credit Card,App
ORD-130783,2023-09-02,9,September,Q3,East,STR-EA-07,CUST-28248,Sports,Fitness,SKU-FIT-002,20,6343.78,4277.48,0,126875.6,85549.6,41326.0,Debit Card,In-Store
ORD-130784,2023-08-29,8,August,Q3,North,STR-NO-10,CUST-19634,Groceries,Staples,SKU-STP-001,10,172.06,123.18,0,1720.6,1231.8,488.8,EMI,App
ORD-130785,2023-11-06,11,November,Q4,West,STR-WE-09,CUST-43737,Furniture,Bed,SKU-BED-002,18,43639.53,27745.02,20,628409.23,499410.36,128998.87,Credit Card,Online
ORD-130786,2023-03-13,3,March,Q1,North,STR-NO-05,CUST-85220,Beauty,Personal Care,SKU-PRC-001,17,1635.81,819.24,0,27808.77,13927.08,13881.69,Credit Card,App
ORD-130787,2023-11-20,11,November,Q4,South,STR-SO-10,CUST-77490,Furniture,Wardrobe,SKU-WRD-001,20,32579.09,18753.45,20,521265.44,375069.0,146196.44,UPI,In-Store
ORD-130788,2023-08-10,8,August,Q3,East,STR-EA-02,CUST-98834,Electronics,Camera,SKU-CAM-001,7,65244.92,45303.52,5,433878.72,317124.64,116754.08,UPI,App
ORD-130789,2023-01-14,1,January,Q1,North,STR-NO-01,CUST-56203,Clothing,Accessories,SKU-ACC-002,12,1212.83,634.89,0,14553.96,7618.68,6935.28,UPI,In-Store
ORD-130790,2023-09-30,9,September,Q3,West,STR-WE-07,CUST-19617,Electronics,Camera,SKU-CAM-002,4,61282.75,47356.42,15,208361.35,189425.68,18935.67,EMI,Online
ORD-130791,2023-04-04,4,April,Q2,West,STR-WE-01,CUST-72365,Groceries,Dairy,SKU-DAI-001,18,252.61,170.54,5,4319.63,3069.72,1249.91,Credit Card,Online
ORD-130792,2023-09-18,9,September,Q3,East,STR-EA-07,CUST-36417,Clothing,Accessories,SKU-ACC-001,14,4553.59,3303.67,5,60562.75,46251.38,14311.37,Debit Card,In-Store
ORD-130793,2023-05-23,5,May,Q2,North,STR-NO-04,CUST-62446,Clothing,Footwear,SKU-FTW-002,2,4175.74,2112.72,0,8351.48,4225.44,4126.04,Debit Card,Online
ORD-130794,2023-09-06,9,September,Q3,North,STR-NO-08,CUST-68703,Beauty,Skincare,SKU-SKN-002,14,2302.86,1587.81,10,29016.04,22229.34,6786.7,UPI,In-Store
ORD-130795,2023-02-20,2,February,Q1,East,STR-EA-02,CUST-28906,Clothing,Men Wear,SKU-MNW-001,17,2326.54,1328.44,10,35596.06,22583.48,13012.58,Cash,In-Store
ORD-130796,2023-08-21,8,August,Q3,West,STR-WE-10,CUST-13587,Electronics,Tablet,SKU-TAB-002,19,67577.9,52832.05,0,1283980.1,1003808.95,280171.15,Credit Card,Online
ORD-130797,2023-10-28,10,October,Q4,Central,STR-CE-06,CUST-49977,Electronics,Laptop,SKU-LAP-001,10,78489.89,47648.12,10,706409.01,476481.2,229927.81,Credit Card,Online
ORD-130798,2023-12-07,12,December,Q4,North,STR-NO-08,CUST-12304,Sports,Badminton,SKU-BAD-001,20,3403.92,1784.53,15,57866.64,35690.6,22176.04,Credit Card,Online
ORD-130799,2023-01-02,1,January,Q1,South,STR-SO-06,CUST-66286,Clothing,Footwear,SKU-FTW-001,1,2362.7,1412.67,0,2362.7,1412.67,950.03,Debit Card,App
ORD-130800,2023-06-11,6,June,Q2,Central,STR-CE-06,CUST-73270,Furniture,Wardrobe,SKU-WRD-001,3,37241.46,20200.64,0,111724.38,60601.92,51122.46,Credit Card,Online
ORD-130801,2023-02-22,2,February,Q1,North,STR-NO-09,CUST-86641,Furniture,Chair,SKU-CHR-001,7,40663.44,20113.3,0,284644.08,140793.1,143850.98,Cash,Online
ORD-130802,2023-06-18,6,June,Q2,East,STR-EA-07,CUST-33841,Beauty,Makeup,SKU-MKP-001,19,2013.11,1211.96,15,32511.73,23027.24,9484.49,UPI,Online
ORD-130803,2023-03-02,3,March,Q1,South,STR-SO-01,CUST-87068,Electronics,Camera,SKU-CAM-002,20,16962.27,10977.61,10,305320.86,219552.2,85768.66,UPI,Online
ORD-130804,2023-07-10,7,July,Q3,West,STR-WE-08,CUST-45992,Sports,Cricket,SKU-CRI-002,19,3113.11,2230.45,0,59149.09,42378.55,16770.54,Credit Card,Online
ORD-130805,2023-07-31,7,July,Q3,East,STR-EA-07,CUST-60095,Beauty,Skincare,SKU-SKN-001,14,2557.4,1751.82,5,34013.42,24525.48,9487.94,Cash,In-Store
ORD-130806,2023-01-10,1,January,Q1,North,STR-NO-08,CUST-63962,Groceries,Snacks,SKU-SNK-002,10,215.48,116.51,10,1939.32,1165.1,774.22,EMI,In-Store
ORD-130807,2023-11-25,11,November,Q4,Central,STR-CE-09,CUST-28417,Groceries,Dairy,SKU-DAI-002,7,165.35,110.59,10,1041.71,774.13,267.58,Debit Card,App
ORD-130808,2023-02-08,2,February,Q1,North,STR-NO-10,CUST-69274,Electronics,Laptop,SKU-LAP-002,1,24252.31,21401.81,0,24252.31,21401.81,2850.5,UPI,In-Store
ORD-130809,2023-06-30,6,June,Q2,West,STR-WE-10,CUST-74625,Clothing,Men Wear,SKU-MNW-001,16,4141.19,2970.35,0,66259.04,47525.6,18733.44,EMI,App
ORD-130810,2023-08-19,8,August,Q3,East,STR-EA-06,CUST-96553,Sports,Cricket,SKU-CRI-002,3,4068.96,2731.73,5,11596.54,8195.19,3401.35,Credit Card,Online
ORD-130811,2023-01-04,1,January,Q1,East,STR-EA-05,CUST-68301,Clothing,Accessories,SKU-ACC-002,15,2349.5,1250.46,5,33480.38,18756.9,14723.48,Debit Card,App
ORD-130812,2023-01-06,1,January,Q1,North,STR-NO-02,CUST-52124,Groceries,Beverages,SKU-BEV-001,15,336.38,187.53,0,5045.7,2812.95,2232.75,Credit Card,Online
ORD-130813,2023-09-27,9,September,Q3,West,STR-WE-03,CUST-57206,Furniture,Sofa,SKU-SOF-001,16,46822.66,35105.78,0,749162.56,561692.48,187470.08,UPI,In-Store
ORD-130814,2023-09-17,9,September,Q3,North,STR-NO-10,CUST-31370,Sports,Fitness,SKU-FIT-003,10,2217.27,1734.44,0,22172.7,17344.4,4828.3,Credit Card,Online
ORD-130815,2023-06-15,6,June,Q2,South,STR-SO-10,CUST-49860,Furniture,Chair,SKU-CHR-002,8,38501.68,23329.08,10,277212.1,186632.64,90579.46,Debit Card,In-Store
ORD-130816,2023-08-26,8,August,Q3,West,STR-WE-04,CUST-13104,Furniture,Table,SKU-TBL-002,15,34062.8,26452.11,20,408753.6,396781.65,11971.95,Cash,In-Store
ORD-130817,2023-10-18,10,October,Q4,North,STR-NO-07,CUST-82574,Groceries,Fresh Produce,SKU-FRP-002,2,140.71,74.99,5,267.35,149.98,117.37,Debit Card,App
ORD-130818,2023-10-05,10,October,Q4,Central,STR-CE-06,CUST-19162,Groceries,Snacks,SKU-SNK-002,6,278.47,181.4,0,1670.82,1088.4,582.42,Credit Card,Online
ORD-130819,2023-08-07,8,August,Q3,South,STR-SO-08,CUST-31985,Electronics,Mobile,SKU-MOB-003,20,54918.17,50552.29,0,1098363.4,1011045.8,87317.6,Cash,In-Store
ORD-130820,2023-05-13,5,May,Q2,North,STR-NO-09,CUST-66572,Sports,Fitness,SKU-FIT-003,5,2348.0,1116.48,20,9392.0,5582.4,3809.6,Credit Card,Online
ORD-130821,2023-07-07,7,July,Q3,South,STR-SO-09,CUST-29903,Groceries,Beverages,SKU-BEV-002,1,296.6,195.88,10,266.94,195.88,71.06,Cash,In-Store
ORD-130822,2023-04-19,4,April,Q2,East,STR-EA-05,CUST-55706,Groceries,Beverages,SKU-BEV-002,13,151.27,71.85,5,1868.18,934.05,934.13,EMI,App
ORD-130823,2023-12-06,12,December,Q4,East,STR-EA-06,CUST-33159,Groceries,Snacks,SKU-SNK-003,16,438.37,231.58,0,7013.92,3705.28,3308.64,Debit Card,Online
ORD-130824,2023-05-26,5,May,Q2,West,STR-WE-03,CUST-71309,Groceries,Dairy,SKU-DAI-002,16,228.59,104.74,0,3657.44,1675.84,1981.6,Debit Card,App
ORD-130825,2023-10-30,10,October,Q4,South,STR-SO-05,CUST-46045,Clothing,Footwear,SKU-FTW-003,5,2685.87,1772.14,0,13429.35,8860.7,4568.65,EMI,Online
ORD-130826,2023-11-06,11,November,Q4,Central,STR-CE-02,CUST-45869,Clothing,Accessories,SKU-ACC-001,1,4391.76,2852.3,15,3733.0,2852.3,880.7,Debit Card,In-Store
ORD-130827,2023-12-18,12,December,Q4,West,STR-WE-01,CUST-49490,Clothing,Women Wear,SKU-WMW-003,2,2216.05,1296.87,0,4432.1,2593.74,1838.36,EMI,App
ORD-130828,2023-04-08,4,April,Q2,North,STR-NO-08,CUST-88920,Electronics,Camera,SKU-CAM-001,19,24058.7,15259.38,0,457115.3,289928.22,167187.08,Cash,In-Store
ORD-130829,2023-05-15,5,May,Q2,North,STR-NO-02,CUST-98768,Electronics,Laptop,SKU-LAP-002,18,15216.07,14523.77,0,273889.26,261427.86,12461.4,Debit Card,App
ORD-130830,2023-11-14,11,November,Q4,West,STR-WE-09,CUST-79958,Clothing,Accessories,SKU-ACC-002,9,904.05,470.3,0,8136.45,4232.7,3903.75,Credit Card,App
ORD-130831,2023-04-09,4,April,Q2,West,STR-WE-04,CUST-11321,Electronics,Laptop,SKU-LAP-002,14,75511.97,72235.0,10,951450.82,1011290.0,-59839.18,EMI,Online
ORD-130832,2023-11-15,11,November,Q4,East,STR-EA-05,CUST-34367,Electronics,Laptop,SKU-LAP-002,3,8541.92,7969.78,0,25625.76,23909.34,1716.42,Credit Card,Online
ORD-130833,2023-03-01,3,March,Q1,North,STR-NO-10,CUST-46609,Sports,Swimming,SKU-SWM-001,6,2730.26,1454.83,0,16381.56,8728.98,7652.58,Cash,In-Store
ORD-130834,2023-04-18,4,April,Q2,North,STR-NO-03,CUST-10515,Electronics,Laptop,SKU-LAP-002,7,23409.99,21854.67,0,163869.93,152982.69,10887.24,Debit Card,Online
ORD-130835,2023-10-07,10,October,Q4,Central,STR-CE-08,CUST-93972,Furniture,Sofa,SKU-SOF-001,14,23398.41,13381.12,0,327577.74,187335.68,140242.06,Cash,In-Store
ORD-130836,2023-05-04,5,May,Q2,West,STR-WE-04,CUST-32762,Clothing,Footwear,SKU-FTW-003,20,1163.99,801.71,5,22115.81,16034.2,6081.61,Credit Card,Online
ORD-130837,2023-11-11,11,November,Q4,Central,STR-CE-06,CUST-76499,Groceries,Snacks,SKU-SNK-001,9,179.73,116.61,0,1617.57,1049.49,568.08,Debit Card,In-Store
ORD-130838,2023-03-09,3,March,Q1,West,STR-WE-04,CUST-23227,Electronics,Tablet,SKU-TAB-002,2,32892.67,21757.8,15,55917.54,43515.6,12401.94,EMI,In-Store
ORD-130839,2023-03-13,3,March,Q1,South,STR-SO-07,CUST-21416,Clothing,Accessories,SKU-ACC-002,7,4954.91,2272.59,10,31215.93,15908.13,15307.8,Cash,In-Store
ORD-130840,2023-02-05,2,February,Q1,East,STR-EA-02,CUST-42107,Electronics,Mobile,SKU-MOB-002,8,40895.23,20375.0,10,294445.66,163000.0,131445.66,Cash,Online
ORD-130841,2023-05-27,5,May,Q2,West,STR-WE-01,CUST-26396,Electronics,Headphones,SKU-HDP-003,8,43280.71,29054.35,10,311621.11,232434.8,79186.31,Credit Card,Online
ORD-130842,2023-08-22,8,August,Q3,North,STR-NO-01,CUST-16113,Clothing,Men Wear,SKU-MNW-001,9,2758.44,1903.05,0,24825.96,17127.45,7698.51,Cash,In-Store
ORD-130843,2023-07-23,7,July,Q3,South,STR-SO-02,CUST-95862,Furniture,Table,SKU-TBL-002,19,12953.07,9136.72,5,233802.91,173597.68,60205.23,Debit Card,App
ORD-130844,2023-06-08,6,June,Q2,Central,STR-CE-01,CUST-98094,Electronics,Camera,SKU-CAM-001,14,67155.53,44495.78,5,893168.55,622940.92,270227.63,Credit Card,App
ORD-130845,2023-08-30,8,August,Q3,East,STR-EA-01,CUST-58914,Electronics,Mobile,SKU-MOB-003,9,21588.7,20365.32,10,174868.47,183287.88,-8419.41,Credit Card,App
ORD-130846,2023-01-08,1,January,Q1,West,STR-WE-03,CUST-11726,Groceries,Fresh Produce,SKU-FRP-002,4,49.21,26.03,0,196.84,104.12,92.72,UPI,App
ORD-130847,2023-01-20,1,January,Q1,North,STR-NO-10,CUST-30927,Electronics,Camera,SKU-CAM-001,2,56199.49,39697.86,20,89919.18,79395.72,10523.46,UPI,Online
ORD-130848,2023-11-10,11,November,Q4,West,STR-WE-02,CUST-10770,Groceries,Snacks,SKU-SNK-001,6,89.94,55.42,15,458.69,332.52,126.17,UPI,In-Store
ORD-130849,2023-07-05,7,July,Q3,East,STR-EA-10,CUST-98697,Electronics,Camera,SKU-CAM-001,9,33030.29,25905.78,15,252681.72,233152.02,19529.7,Credit Card,Online
ORD-130850,2023-05-22,5,May,Q2,South,STR-SO-02,CUST-99426,Electronics,Laptop,SKU-LAP-001,4,48588.64,33122.17,20,155483.65,132488.68,22994.97,UPI,Online
ORD-130851,2023-11-17,11,November,Q4,West,STR-WE-04,CUST-33493,Beauty,Skincare,SKU-SKN-001,19,364.41,252.72,0,6923.79,4801.68,2122.11,Debit Card,App
ORD-130852,2023-01-13,1,January,Q1,North,STR-NO-02,CUST-77011,Electronics,Camera,SKU-CAM-002,2,41762.02,21950.24,0,83524.04,43900.48,39623.56,Cash,In-Store
ORD-130853,2023-06-26,6,June,Q2,East,STR-EA-04,CUST-99089,Sports,Swimming,SKU-SWM-001,3,6242.25,3344.44,10,16854.08,10033.32,6820.76,EMI,Online
ORD-130854,2023-06-19,6,June,Q2,West,STR-WE-07,CUST-61144,Furniture,Sofa,SKU-SOF-001,10,46982.23,29951.14,0,469822.3,299511.4,170310.9,UPI,Online
ORD-130855,2023-11-06,11,November,Q4,North,STR-NO-07,CUST-46813,Furniture,Chair,SKU-CHR-001,7,37012.24,22948.66,10,233177.11,160640.62,72536.49,EMI,Online
ORD-130856,2023-12-19,12,December,Q4,Central,STR-CE-08,CUST-77520,Clothing,Footwear,SKU-FTW-001,1,605.51,376.17,0,605.51,376.17,229.34,Credit Card,Online
ORD-130857,2023-06-23,6,June,Q2,East,STR-EA-05,CUST-99262,Electronics,Camera,SKU-CAM-001,6,43730.23,20986.34,5,249262.31,125918.04,123344.27,UPI,In-Store
ORD-130858,2023-06-30,6,June,Q2,South,STR-SO-05,CUST-78237,Clothing,Kids Wear,SKU-KDW-002,2,3397.23,1803.24,0,6794.46,3606.48,3187.98,UPI,Online
ORD-130859,2023-04-01,4,April,Q2,South,STR-SO-03,CUST-49101,Sports,Cricket,SKU-CRI-001,14,1325.43,751.38,0,18556.02,10519.32,8036.7,UPI,In-Store
ORD-130860,2023-02-03,2,February,Q1,Central,STR-CE-03,CUST-86453,Groceries,Snacks,SKU-SNK-001,13,219.56,99.73,10,2568.85,1296.49,1272.36,EMI,App
ORD-130861,2023-11-10,11,November,Q4,South,STR-SO-04,CUST-30909,Furniture,Table,SKU-TBL-001,3,9048.49,4281.84,0,27145.47,12845.52,14299.95,Cash,App
ORD-130862,2023-06-13,6,June,Q2,North,STR-NO-08,CUST-13748,Sports,Cricket,SKU-CRI-002,3,6483.52,3006.46,20,15560.45,9019.38,6541.07,UPI,App
ORD-130863,2023-03-09,3,March,Q1,East,STR-EA-05,CUST-64073,Beauty,Personal Care,SKU-PRC-001,8,2375.98,1203.93,20,15206.27,9631.44,5574.83,EMI,In-Store
ORD-130864,2023-06-13,6,June,Q2,East,STR-EA-07,CUST-50943,Groceries,Staples,SKU-STP-002,9,228.94,154.24,10,1854.41,1388.16,466.25,EMI,In-Store
ORD-130865,2023-05-27,5,May,Q2,Central,STR-CE-04,CUST-40546,Beauty,Perfume,SKU-PRF-002,12,1837.78,1008.16,0,22053.36,12097.92,9955.44,Debit Card,In-Store
ORD-130866,2023-10-19,10,October,Q4,West,STR-WE-03,CUST-55297,Clothing,Footwear,SKU-FTW-002,19,1582.45,849.48,10,27059.9,16140.12,10919.78,Debit Card,App
ORD-130867,2023-10-08,10,October,Q4,North,STR-NO-04,CUST-13528,Clothing,Men Wear,SKU-MNW-001,1,4155.85,1882.17,0,4155.85,1882.17,2273.68,EMI,Online
ORD-130868,2023-04-01,4,April,Q2,West,STR-WE-08,CUST-56147,Clothing,Footwear,SKU-FTW-003,10,4328.54,2260.07,0,43285.4,22600.7,20684.7,Credit Card,In-Store
ORD-130869,2023-08-29,8,August,Q3,North,STR-NO-03,CUST-93243,Beauty,Perfume,SKU-PRF-002,10,216.7,160.32,0,2167.0,1603.2,563.8,Debit Card,Online
